restaurant name,phone,website,address,city,State,countryCode,location/lat,location/lng,Categories summary _1,Categories summary _2,Cusine,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categories/10,categoryName,cid,isAdvertisement,locatedIn,menu,neighborhood,orderBy/0/name,orderBy/0/orderUrl,orderBy/0/url,orderBy/1/name,orderBy/1/orderUrl,orderBy/1/url,orderBy/2/name,orderBy/2/orderUrl,orderBy/2/url,orderBy/3/name,orderBy/3/orderUrl,orderBy/3/url,orderBy/4/name,orderBy/4/orderUrl,orderBy/4/url,orderBy/5/name,orderBy/5/url,permanentlyClosed,placeId,plusCode,postalCode,price,totalScore,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,scrapedAt,searchPageUrl,searchString,state,street,subTitle,temporarilyClosed,url
Prince Alfred Hotel,+61 3 9676 9643,http://www.princealfred.com.au/,"level 1/355 Bay St, Port Melbourne VIC 3207, Australia",Port Melbourne,VIC,AU,-37.8354083,144.9449692,Restaurant,Bar,Bar,Restaurant,Beer garden,Bistro,Events Venue,Live music venue,Takeaway,Pub,Sports bar,,,,Pub,7.22E+16,FALSE,,,level 1/355 Bay St,princealfred.com.au,,http://www.princealfred.com.au/contact/,opentable.com.au,,https://www.opentable.com.au/restaurant/profile/49886?ref=11025,,,,,,,,,,,,FALSE,ChIJLyEaDO5n1moRopvg9KOTAAE,"5W7V+RX Port Melbourne, Victoria, Australia",3207,$$,4.5,78,671,454,138,30,38,11,8/10/2022 1:54,"https://www.google.com/maps/search/restaurant+near+Port+Melbourne+VIC/@-37.8333373,144.9089598,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,level 1/355 Bay St,,FALSE,"https://www.google.com/maps/place/Prince+Alfred+Hotel/@-37.8354083,144.9449692,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad667ee0c1a212f:0x10093a3f4e09ba2!8m2!3d-37.8354083!4d144.9449692?hl=en"
Code Black Coffee North Melbourne,+61 3 9329 1810,http://www.codeblackcoffee.com.au/,"119 Howard St, North Melbourne VIC 3051, Australia",North Melbourne,VIC,AU,-37.804227,144.953643,Cafe,,Cafe,Cafe,Coffee shop,,,,,,,,,,Cafe,1.26E+19,FALSE,,,119 Howard St,,,,,,,,,,,,,,,,,,FALSE,ChIJ__k7MDFd1moRjnVCIJLqaq8,"5XW3+8F North Melbourne, Victoria, Australia",3051,$$,4.5,88,652,435,150,15,35,17,7/10/2022 23:41,"https://www.google.com/maps/search/restaurant+near+North+Melbourne+VIC/@-37.8015566,144.9488339,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,119 Howard St,,FALSE,"https://www.google.com/maps/place/Code+Black+Coffee+North+Melbourne/@-37.804227,144.953643,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d31303bf9ff:0xaf6aea922042758e!8m2!3d-37.804231!4d144.9537445?hl=en"
Skewer'd,+61 3 9646 0031,http://www.skewerdmeat.com/,"151 Bay St, Port Melbourne VIC 3207, Australia",Port Melbourne,VIC,AU,-37.8398041,144.9409084,Restaurant,,Restaurant,Restaurant,,,,,,,,,,,Restaurant,7.50E+18,FALSE,,,151 Bay St,,,,,,,,,,,,,,,,,,FALSE,ChIJr93HHutn1moR5QDuAfOaBWg,"5W6R+39 Port Melbourne, Victoria, Australia",3207,$$,4.5,3,642,433,135,24,34,16,8/10/2022 2:10,"https://www.google.com/maps/search/restaurant+near+Port+Melbourne+VIC/@-37.8333373,144.9089598,14z?hl=en",,Victoria,151 Bay St,,FALSE,"https://www.google.com/maps/place/Skewer'd/@-37.8398041,144.9409084,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad667eb1ec7ddaf:0x68059af301ee00e5!8m2!3d-37.8398041!4d144.9409084?hl=en"
Cecconi's Flinders Lane Restaurant & Cellar Bar,+61 3 8663 0500,http://cecconis.com/,"61 Flinders Ln, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8150555,144.9725293,Restaurant,,Italian,Italian restaurant,Delivery Restaurant,Takeout Restaurant,,,,,,,,,Italian restaurant,1.11E+19,FALSE,,,61 Flinders Ln,opentable.com.au,,https://www.opentable.com.au/restaurant/profile/22073?ref=11025,,,,,,,,,,,,,,,FALSE,ChIJ0xwW4cdC1moRe81ERqyUZpk,"5XMF+X2 Melbourne, Victoria, Australia",3000,$$$,4.5,70,625,442,110,21,30,22,7/10/2022 23:48,"https://www.google.com/maps/search/restaurant+near+East+Melbourne+VIC/@-37.814442,144.9759493,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,61 Flinders Ln,,FALSE,"https://www.google.com/maps/place/Cecconi's+Flinders+Lane+Restaurant+%26+Cellar+Bar/@-37.8150555,144.9725293,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642c7e1161cd3:0x996694ac4644cd7b!8m2!3d-37.8150555!4d144.9725293?hl=en"
Capitano Carlton,+61 3 9134 8555,http://www.capitano.com.au/,"421 Rathdowne St, Carlton VIC 3053, Australia",Carlton,VIC,AU,-37.796498,144.970434,Restaurant,Bar,Italian,Restaurant,Bar,Cocktail bar,Function room facility,Italian restaurant,,,,,,,Restaurant,8.13E+18,FALSE,,,421 Rathdowne St,hungryhungry.com,https://order.hungryhungry.com/capitanocarlton/menu,hungryhungry.com,,,,,,,,,,,,,,,FALSE,ChIJpXnV3tdC1moRGzDeeGZK3HA,"6X3C+C5 Carlton, Victoria, Australia",3053,$$,4.5,16,621,430,116,20,37,18,8/10/2022 0:25,"https://www.google.com/maps/search/restaurant+near+Carlton+VIC/@-37.8009444,144.9640258,16z/data=!3m1!4b1?hl=en",,Victoria,421 Rathdowne St,,FALSE,"https://www.google.com/maps/place/Capitano+Carlton/@-37.796498,144.970434,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642d7ded579a5:0x70dc4a6678de301b!8m2!3d-37.7965143!4d144.9704931?hl=en"
Town Hall Hotel,+61 3 9328 1983,http://townhallhotelnorthmelbourne.com.au/,"33 Errol St, North Melbourne VIC 3051, Australia",North Melbourne,VIC,AU,-37.8042312,144.9491903,Restaurant,Bar,Bar,Restaurant,Bar,Pub,,,,,,,,,Pub,1.52E+19,FALSE,,,33 Errol St,,,,,,,,,,,,,,,,,,FALSE,ChIJdfbk6jld1moRwElnckgNb9M,"5WWX+8M North Melbourne, Victoria, Australia",3051,$$,4.5,105,620,406,143,16,43,12,8/10/2022 1:51,"https://www.google.com/maps/search/restaurant+near+Parkville+VIC/@-37.8061955,144.9423826,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,33 Errol St,,FALSE,"https://www.google.com/maps/place/Town+Hall+Hotel/@-37.8042312,144.9491903,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d39eae4f675:0xd36f0d48726749c0!8m2!3d-37.8041868!4d144.9491991?hl=en"
Caffe e Cucina,+61 3 9827 4139,http://caffeecucina.com.au/,"581 Chapel St, South Yarra VIC 3141, Australia",South Yarra,VIC,AU,-37.8401884,144.9952627,Restaurant,Bar,Italian,Italian restaurant,Bar,,,,,,,,,,Italian restaurant,1.39E+18,FALSE,,,581 Chapel St,mryum.com,https://www.mryum.com/cec,mryum.com,,,,,,,,,,,,,,,FALSE,ChIJm1oZ3IJC1moRp2og8RmmUxM,"5X5W+W4 South Yarra, Victoria, Australia",3141,$$$,4.5,4,607,442,96,21,30,18,8/10/2022 2:07,"https://www.google.com/maps/search/restaurant+near+South+Yarra+VIC/@-37.8408638,144.9811033,15z?hl=en",,Victoria,581 Chapel St,,FALSE,"https://www.google.com/maps/place/Caffe+e+Cucina/@-37.8401884,144.9952627,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad64282dc195a9b:0x1353a619f1206aa7!8m2!3d-37.8401884!4d144.9952627?hl=en"
Hanaichi,+61 3 9662 9409,http://www.hanaichi.com.au/,"QV Square, 13-15 Swanston &, Lonsdale St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8105481,144.9655226,Restaurant,,Japanese,Japanese restaurant,Fast food restaurant,Restaurant,,,,,,,,,Japanese restaurant,1.16E+19,FALSE,QV Melbourne,,"QV Square, 13-15 Swanston &, Lonsdale St",doordash.com,,https://www.doordash.com/en-AU/store/hanaichi-melbourne-1031708/?utm_campaign=gpa,deliveroo.com.au,,https://deliveroo.com.au/menu/melbourne/melbourne-cbd/hanaichi-qv?utm_medium=affiliate&utm_source=google_maps_link,,,,,,,,,,,,FALSE,ChIJibrfx8tC1moR3nQNOEgM9KA,"5XQ8+Q6 Melbourne, Victoria, Australia",3000,$,4.5,88,595,380,152,16,34,13,8/10/2022 1:15,"https://www.google.com/maps/search/Restraunt+CBD,+Melbourne+VIC+3000/@-37.8134205,144.9542724,15z/data=!4m2!2m1!6e5?hl=en",,VIC,"QV Square, 13-15 Swanston &, Lonsdale St",,FALSE,"https://www.google.com/maps/place/Hanaichi/@-37.8105481,144.9655226,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642cbc7dfba89:0xa0f40c48380d74de!8m2!3d-37.8105481!4d144.9655226?hl=en"
Pizza Pizza Pizza,+61 3 9639 7411,http://www.pizzapizzapizza.com.au/,"16 Meyers Pl, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8121794,144.972356,Restaurant,,Italian,Pizza restaurant,Pizza Takeout,,,,,,,,,,Pizza restaurant,1.18E+19,FALSE,,,16 Meyers Pl,,,,,,,,,,,,,,,,,,FALSE,ChIJIT_tH8ZC1moRz1xDKzjp4aM,"5XQC+4W Melbourne, Victoria, Australia",3000,$$,4.5,28,581,422,100,26,28,5,8/10/2022 0:12,"https://www.google.com/maps/search/restaurant+near+East+Melbourne+VIC/@-37.814442,144.9759493,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,16 Meyers Pl,,FALSE,"https://www.google.com/maps/place/Pizza+Pizza+Pizza/@-37.8121794,144.972356,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642c61fed3f21:0xa3e1e9382b435ccf!8m2!3d-37.8121857!4d144.9723343?hl=en"
Meatworksco,+61 3 9041 5727,https://meatworks.co/,"28/30 Ross St, South Melbourne VIC 3205, Australia",South Melbourne,VIC,AU,-37.8299329,144.9597066,Restaurant,Bar,Western ,Bar & grill,American restaurant,Barbecue restaurant,,,,,,,,,Bar & grill,1.69E+19,FALSE,,,28/30 Ross St,obee.com.au,,http://obee.com.au/meatworksco,,,,,,,,,,,,,,,FALSE,ChIJB2r3YFVd1moRj7p_iRiUFes,"5XC5+2V South Melbourne, Victoria, Australia",3205,££,4.5,113,546,368,115,14,36,13,8/10/2022 1:48,"https://www.google.com/maps/search/restaurant+near+Port+Melbourne+VIC/@-37.8333373,144.9089598,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,28/30 Ross St,,FALSE,"https://www.google.com/maps/place/Meatworksco/@-37.8299329,144.9597066,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d5560f76a07:0xeb159418897fba8f!8m2!3d-37.8299443!4d144.9597122?hl=en"
Half Acre,+61 3 9999 1191,https://www.halfacre.com.au/,"112 Munro St, South Melbourne VIC 3205, Australia",South Melbourne,VIC,AU,-37.8297843,144.9451904,Restaurant,Bar,western,Restaurant,Bar,Events Venue,,,,,,,,,Restaurant,1.73E+19,FALSE,,,112 Munro St,nowbookit.com,,"https://bookings.nowbookit.com/?accountid=7195ded3-a375-42ec-9dc5-94a9bcfc5686&venueid=4706&theme=light&colors=hex,0d5302",,,,,,,,,,,,,,,FALSE,ChIJ56iQRp1n1moR2k03Cm0oMfA,"5WCW+33 South Melbourne, Victoria, Australia",3205,££,4.5,100,545,397,75,25,30,18,8/10/2022 1:47,"https://www.google.com/maps/search/restaurant+near+Port+Melbourne+VIC/@-37.8333373,144.9089598,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,112 Munro St,,FALSE,"https://www.google.com/maps/place/Half+Acre/@-37.8297843,144.9451904,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6679d4690a8e7:0xf031286d0a374dda!8m2!3d-37.8297843!4d144.9451904?hl=en"
Square & Compass,+61 3 9416 4914,http://compasshospitalitygroup.com.au/,"222 Clarendon St, East Melbourne VIC 3002, Australia",East Melbourne,VIC,AU,-37.809698,144.9839472,Restaurant,,Australian,Restaurant,Breakfast restaurant,Cafe,Coffee shop,,,,,,,,Restaurant,1.13E+19,FALSE,,,222 Clarendon St,,,,,,,,,,,,,,,,,,FALSE,ChIJExrt7-dC1moRWgvD2gf6J50,"5XRM+4H East Melbourne, Victoria, Australia",3002,$$,4.5,9,540,333,159,9,31,8,8/10/2022 0:30,"https://www.google.com/maps/search/restaurant+near+East+Melbourne+VIC/@-37.814442,144.9759493,16z/data=!3m1!4b1?hl=en",,Victoria,222 Clarendon St,,FALSE,"https://www.google.com/maps/place/Square+%26+Compass/@-37.809698,144.9839472,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642e7efed1a13:0x9d27fa07dac30b5a!8m2!3d-37.8096897!4d144.9838732?hl=en"
Gai Wong,+61 415 358 801,http://www.gaiwong.com.au/,"Shop 1/5-17 Flemington Rd, North Melbourne VIC 3051, Australia",North Melbourne,VIC,AU,-37.8008832,144.956052,Restaurant,,Asian,Asian restaurant,Restaurant,,,,,,,,,,Asian restaurant,1.30E+19,FALSE,,,Shop 1/5-17 Flemington Rd,HungryPanda Australia,,7.50E+17,DoorDash,https://www.doordash.com/en-AU/store/gai-wong-north-melbourne-2288114/?pickup=true&utm_campaign=gpa,doordash.com,,,,,,,,,,,,FALSE,ChIJr3YpXIhd1moRI29vA7Z2c7Q,"5XX4+JC North Melbourne, Victoria, Australia",3051,$,4.5,33,536,392,82,22,26,14,8/10/2022 0:17,"https://www.google.com/maps/search/restaurant+near+North+Melbourne+VIC/@-37.8015566,144.9488339,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,Shop 1/5-17 Flemington Rd,,FALSE,"https://www.google.com/maps/place/Gai+Wong/@-37.8008832,144.956052,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d885c2976af:0xb47376b6036f6f23!8m2!3d-37.8008832!4d144.956052?hl=en"
Local Folk,+61 3 9939 7241,http://www.localfolk.com.au/,"43 Epsom Rd, Kensington VIC 3031, Australia",Kensington,VIC,AU,-37.7922097,144.9257042,Cafe,,Cafe,Restaurant,Breakfast restaurant,Coffee shop,Cafe,,,,,,,,Cafe,2.35E+18,FALSE,,,43 Epsom Rd,,,,,,,,,,,,,,,,,,FALSE,ChIJoaRoqA9d1moRveygOp9bniA,"6W5G+47 Kensington, Victoria, Australia",3031,$$,4.5,7,477,321,105,13,24,14,8/10/2022 0:53,"https://www.google.com/maps/search/restaurant+near+Kensington+VIC/@-37.7937242,144.9264494,16z?hl=en",,Victoria,43 Epsom Rd,,FALSE,"https://www.google.com/maps/place/Local+Folk/@-37.7922097,144.9257042,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d0fa868a4a1:0x209e5b9f3aa0ecbd!8m2!3d-37.7922288!4d144.9256902?hl=en"
Sunda Dining,+61 3 9654 8190,https://www.sunda.com.au/,"18 Punch Ln, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8103547,144.9711635,Restaurant,,Australian,Restaurant,,,,,,,,,,,Restaurant,3.57E+18,FALSE,,,18 Punch Ln,sunda.com.au,,https://www.sunda.com.au/,,,,,,,,,,,,,,,FALSE,ChIJCUeXS89C1moRd-pK5oFaiDE,"5XQC+VF Melbourne, Victoria, Australia",3000,,4.5,69,453,347,52,15,25,14,8/10/2022 1:55,"https://www.google.com/maps/search/restaurant+near+West+Melbourne+VIC/@-37.8111826,144.9354737,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,18 Punch Ln,,FALSE,"https://www.google.com/maps/place/Sunda+Dining/@-37.8103547,144.9711635,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642cf4b974709:0x31885a81e64aea77!8m2!3d-37.8103547!4d144.9711635?hl=en"
Prudence,+61 3 9329 9267,http://www.facebook.com/PrudenceBar,"368 Victoria St, North Melbourne VIC 3051, Australia",North Melbourne,VIC,AU,-37.80553,144.9540668,Bar,,Bar,Bar,,,,,,,,,,,Bar,6.27E+18,FALSE,,,368 Victoria St,,,,,,,,,,,,,,,,,,FALSE,ChIJefwgxjZd1moRfLLDscUr-1Y,"5XV3+QJ North Melbourne, Victoria, Australia",3051,$$,4.5,37,434,286,107,11,23,7,8/10/2022 0:16,"https://www.google.com/maps/search/restaurant+near+North+Melbourne+VIC/@-37.8015566,144.9488339,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,368 Victoria St,,FALSE,"https://www.google.com/maps/place/Prudence/@-37.80553,144.9540668,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d36c620fc79:0x56fb2bc5b1c3b27c!8m2!3d-37.8055219!4d144.9540681?hl=en"
Gemma Simply Italian,+61 3 9349 2835,http://www.gemmasimplyitalian.com.au/,"183 Elgin St, Carlton VIC 3053, Australia",Carlton,VIC,AU,-37.7973644,144.968445,Restaurant,,Italian,Pizza restaurant,Gluten-free restaurant,Italian restaurant,Pasta shop,Restaurant,Vegan restaurant,Wine bar,,,,,Pizza restaurant,4.93E+18,FALSE,,,183 Elgin St,DoorDash,https://www.doordash.com/en-AU/store/gemma-simply-italian-carlton-1536383/?pickup=true&utm_campaign=gpa,doordash.com,kposordering.com.au,https://gsi.kposordering.com.au/,kposordering.com.au,Deliveroo,https://deliveroo.com.au/menu/melbourne/carlton/gemma-simply-italian?utm_medium=affiliate&utm_source=google_maps_link,deliveroo.com.au,Just Eat,https://www.menulog.com.au/restaurants-gemma-simply-italian/menu?utm_source=google&utm_medium=organic&utm_campaign=orderaction,menulog.com.au,,,,,,FALSE,ChIJpx6ZRNZC1moR9uwVZGupXkQ,"6X39+39 Carlton, Victoria, Australia",3053,$$,4.5,55,423,306,67,14,27,9,7/10/2022 23:57,"https://www.google.com/maps/search/restaurant+near+Carlton+VIC/@-37.8009444,144.9640258,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,183 Elgin St,,FALSE,"https://www.google.com/maps/place/Gemma+Simply+Italian/@-37.7973644,144.968445,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642d644991ea7:0x445ea96b6415ecf6!8m2!3d-37.7973853!4d144.968441?hl=en"
Saporito Taquito,+61 478 730 761,http://www.saporitotaquito.com/,"16 Kavanagh St, Southbank VIC 3006, Australia",Southbank,VIC,AU,-37.8227143,144.9663706,Restaurant,Bar,Mexican,Mexican restaurant,Tapas bar,Tapas restaurant,,,,,,,,,Mexican restaurant,3.07E+18,FALSE,Floor 0 · Century Tower,,16 Kavanagh St,saporitotaquito.com,https://www.saporitotaquito.com/order-online,saporitotaquito.com,Deliveroo,https://deliveroo.com.au/menu/melbourne/southbank/saporito-taquito?utm_medium=affiliate&utm_source=google_maps_link,deliveroo.com.au,,,,,,,,,,,,FALSE,ChIJnTqpvtVD1moR7l2uXr1crCo,"5XG8+WG Southbank, Victoria, Australia",3006,$,4.5,11,413,317,46,23,15,12,8/10/2022 2:06,"https://www.google.com/maps/search/restaurant+near+Southbank+VIC/@-37.8216414,144.958715,16z?hl=en",,Victoria,16 Kavanagh St,,FALSE,"https://www.google.com/maps/place/Saporito+Taquito/@-37.8227143,144.9663706,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad643d5bea93a9d:0x2aac5cbd5eae5dee!8m2!3d-37.8227143!4d144.9663706?hl=en"
Hello José,+61 3 9326 3934,http://www.hellojose.com.au/,"85 Peel St, West Melbourne VIC 3003, Australia",West Melbourne,VIC,AU,-37.8061901,144.9556069,Restaurant,Bar,Mexican,Mexican restaurant,Bar,Restaurant,,,,,,,,,Mexican restaurant,2.24E+18,FALSE,,,85 Peel St,wowapps.com,,https://bookings.wowapps.com/make-booking/hellojose?src=link,,,,,,,,,,,,,,,FALSE,ChIJG1rzHTRd1moRFYsSDKDdGR8,"5XV4+G6 West Melbourne, Victoria, Australia",3003,$$,4.5,91,410,293,66,19,23,9,7/10/2022 23:40,"https://www.google.com/maps/search/restaurant+near+North+Melbourne+VIC/@-37.8015566,144.9488339,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,85 Peel St,,FALSE,"https://www.google.com/maps/place/Hello+Jos%C3%A9/@-37.8061901,144.9556069,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d341df35a1b:0x1f19dda00c128b15!8m2!3d-37.8061973!4d144.9556723?hl=en"
Rubira's,+61 3 9646 2746,http://www.rubiras.com.au/,"192 Station St, Port Melbourne VIC 3207, Australia",Port Melbourne,VIC,AU,-37.8327981,144.9456215,Restaurant,,Western,Restaurant,Function room facility,Gastropub,Modern Australian restaurant,Pub,Seafood restaurant,,,,,,Restaurant,9.34E+18,FALSE,,,192 Station St,,,,,,,,,,,,,,,,,,FALSE,ChIJBQ-tm_Fn1moR3bWvyaQCpYE,"5W8W+V6 Port Melbourne, Victoria, Australia",3207,$$$,4.5,52,406,289,72,8,25,12,8/10/2022 1:59,"https://www.google.com/maps/search/restaurant+near+Port+Melbourne+VIC/@-37.8333373,144.9089598,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,192 Station St,,FALSE,"https://www.google.com/maps/place/Rubira's/@-37.8327981,144.9456215,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad667f19bad0f05:0x81a502a4c9afb5dd!8m2!3d-37.8327981!4d144.9456215?hl=en"
Yokoso Izakaya Moonee Ponds,+61 3 9372 8702,http://yokoso-izakaya.com/,"702 Mt Alexander Rd, Moonee Ponds VIC 3039, Australia",Moonee Ponds,VIC,AU,-37.7684961,144.925599,Restaurant,,Japanese,Japanese restaurant,Sushi restaurant,Tapas restaurant,Yakitori restaurant,,,,,,,,Japanese restaurant,1.29E+19,FALSE,,,702 Mt Alexander Rd,yokoso-izakaya.com,http://yokoso-izakaya.com/,yokoso-izakaya.com,,,,,,,,,,,,,,,FALSE,ChIJ6xd3kfNc1moR0giY3LBLm7I,"6WJG+J6 Moonee Ponds, Victoria, Australia",3039,$$,4.5,117,369,260,72,13,18,6,8/10/2022 0:57,"https://www.google.com/maps/search/restaurant+near+Flemington+VIC/@-37.7883677,144.9148181,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,702 Mt Alexander Rd,,FALSE,"https://www.google.com/maps/place/Yokoso+Izakaya+Moonee+Ponds/@-37.7684961,144.925599,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65cf3917717eb:0xb29b4bb0dc9808d2!8m2!3d-37.7685147!4d144.9254897?hl=en"
Corniche Restaurant,+61 3 9078 9590,http://cornicherestaurant.com/,"96 River Esplanade, Docklands VIC 3008, Australia",Docklands,VIC,AU,-37.824583,144.9441104,Restaurant,,Lebanese,Lebanese restaurant,,,,,,,,,,,Lebanese restaurant,1.03E+19,FALSE,,,96 River Esplanade,cornicherestaurant.com,,https://www.cornicherestaurant.com/make-a-reservation,,,,,,,,,,,,,,,FALSE,ChIJb6CD9nxd1moR4D8Bjby-jo8,"5WGV+5J Docklands, Victoria, Australia",3008,$,4.5,9,360,262,55,25,14,4,8/10/2022 0:19,"https://www.google.com/maps/search/restaurant+near+Docklands+VIC/@-37.8193306,144.9392852,16z/data=!3m1!4b1?hl=en",,Victoria,96 River Esplanade,,FALSE,"https://www.google.com/maps/place/Corniche+Restaurant/@-37.824583,144.9441104,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d7cf683a06f:0x8f8ebebc8d013fe0!8m2!3d-37.824583!4d144.9441104?hl=en"
Scugnizzo Ristorante,+61 3 9670 5622,http://www.scugnizzo.com.au/,"558 Little Bourke St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8150634,144.95578,Restaurant,,Italian,Italian restaurant,,,,,,,,,,,Italian restaurant,5.63E+18,FALSE,,,558 Little Bourke St,DoorDash,https://www.doordash.com/en-AU/store/scugnizzio-ristorante-melbourne-2166046/?utm_campaign=gpa,doordash.com,,,,,,,,,,,,,,,FALSE,ChIJfU68A0xd1moRawbspxjQEU4,"5XM4+X8 Melbourne, Victoria, Australia",3000,$$,4.5,57,354,243,67,14,23,7,8/10/2022 2:01,"https://www.google.com/maps/search/restaurant+near+West+Melbourne+VIC/@-37.8111826,144.9354737,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,558 Little Bourke St,,FALSE,"https://www.google.com/maps/place/Scugnizzo+Ristorante/@-37.8150634,144.95578,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d4c03bc4e7d:0x4e11d018a7ec066b!8m2!3d-37.8150634!4d144.95578?hl=en"
Bar Carolina,+61 3 9820 9774,http://www.barcarolina.com.au/,"44 Toorak Rd, South Yarra VIC 3141, Australia",South Yarra,VIC,AU,-37.838679,144.9880041,Restaurant,,Restaurant,Restaurant,,,,,,,,,,,Restaurant,1.03E+19,FALSE,,,44 Toorak Rd,nowbookit.com,,"https://bookings.nowbookit.com/?accountid=6c53ea85-0fba-4b8c-a279-7426120302b9&venueid=3007&theme=light&colors=hex,00bcd4&referrerUrl=http%3A%2F%2Fbarcarolina.com.au%2F",,,,,,,,,,,,,,,FALSE,ChIJvUWEEp5C1moRekPwXCImLY8,"5X6Q+G6 South Yarra, Victoria, Australia",3141,$$,4.5,29,352,256,60,13,13,10,8/10/2022 2:03,"https://www.google.com/maps/search/restaurant+near+South+Yarra+VIC/@-37.8408638,144.9811033,15z/data=!4m2!2m1!6e5?hl=en",,Victoria,44 Toorak Rd,,FALSE,"https://www.google.com/maps/place/Bar+Carolina/@-37.838679,144.9880041,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6429e128445bd:0x8f2d26225cf0437a!8m2!3d-37.838679!4d144.9880041?hl=en"
Lupino,+61 3 9639 0333,https://www.lupino.com.au/,"41 Little Collins St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8127556,144.9723371,Restaurant,,Western ,Bistro,Restaurant,,,,,,,,,,Bistro,1.23E+19,FALSE,,,41 Little Collins St,,,,,,,,,,,,,,,,,,FALSE,ChIJu0EsJsZC1moRZPyANujcIas,"5XPC+VW Melbourne, Victoria, Australia",3000,$$$,4.5,79,347,234,81,9,15,8,7/10/2022 23:46,"https://www.google.com/maps/search/restaurant+near+East+Melbourne+VIC/@-37.814442,144.9759493,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,41 Little Collins St,,FALSE,"https://www.google.com/maps/place/Lupino/@-37.8127556,144.9723371,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642c6262c41bb:0xab21dce83680fc64!8m2!3d-37.8127556!4d144.9723371?hl=en"
The Olive Jar,+61 3 9347 6173,http://www.theolivejar.com.au/,"168/170 Rathdowne St, Carlton VIC 3053, Australia",Carlton,VIC,AU,-37.795364,144.971153,Restaurant,,Italian,Italian restaurant,,,,,,,,,,,Italian restaurant,1.67E+19,FALSE,,,168/170 Rathdowne St,DoorDash,https://www.doordash.com/en-AU/store/the-olive-jar-cafe-carlton-646633/?pickup=true&utm_campaign=gpa,doordash.com,Just Eat,https://www.menulog.com.au/restaurants-the-olive-jar/menu?utm_source=google&utm_medium=organic&utm_campaign=orderaction,menulog.com.au,,,,,,,,,,,,FALSE,ChIJNQdjayhD1moRPWST-1oT4uc,"6X3C+VF Carlton, Victoria, Australia",3053,$$,4.5,53,347,276,29,23,13,6,7/10/2022 23:57,"https://www.google.com/maps/search/restaurant+near+Carlton+VIC/@-37.8009444,144.9640258,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,168/170 Rathdowne St,,FALSE,"https://www.google.com/maps/place/The+Olive+Jar/@-37.795364,144.971153,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad643286b630735:0xe7e2135afb93643d!8m2!3d-37.7953628!4d144.9711481?hl=en"
